Id,CreationDate,Score,ViewCount,Tags,AnswerCount,CommentCount,FavoriteCount
"88077","2021-01-17 03:46:07","2","16","<pattern-recognition>","1","1",""
"88080","2021-01-17 07:18:05","0","30","<data><data-cleaning><visualization><data-science-model><descriptive-statistics>","0","4",""
"88081","2021-01-17 08:38:14","0","147","<python><scikit-learn><logistic-regression><statsmodels><interpretation>","1","7",""
"88083","2021-01-17 13:07:39","0","6","<time-series><clustering><unsupervised-learning><finance>","0","0",""
"88085","2021-01-17 13:38:30","0","18","<machine-learning><regression><dataset><cnn><data-augmentation>","0","3",""
"88086","2021-01-17 14:24:06","0","16","<deep-learning><rnn>","0","0",""
"88087","2021-01-17 14:44:47","0","18","<nlp><tfidf><automatic-summarization>","0","3",""
"88088","2021-01-17 15:11:31","1","30","<pandas><sampling><distribution><descriptive-statistics>","1","5",""
"88090","2021-01-17 16:48:14","1","16","<neural-network><deep-learning><rnn>","0","0",""
"88092","2021-01-17 17:05:41","1","35","<missing-data><hypothesis-testing>","1","0",""
"88093","2021-01-17 17:29:09","2","57","<logistic-regression><scoring>","1","0","1"
"88097","2021-01-17 20:04:01","0","65","<neural-network><nlp><transformer>","1","0",""
"88111","2021-01-17 22:57:51","0","8","<keras><tensorflow><time-series><rnn><pytorch>","0","0",""
"88121","2021-01-18 04:50:32","0","86","<python><scikit-learn><predictive-modeling><preprocessing><data-imputation>","0","2",""
"88122","2021-01-18 05:05:48","1","58","<machine-learning><python><scikit-learn><preprocessing><data-imputation>","1","0",""
"88123","2021-01-18 05:17:20","0","42","<machine-learning><genetic-algorithms><genetic-programming>","0","1",""
"88124","2021-01-18 06:26:10","1","30","<python><spacy>","1","0",""
"88132","2021-01-18 11:40:26","0","45","<deep-learning><tensorflow><python-3.x>","1","0",""
"88135","2021-01-18 12:44:17","2","37","<machine-learning><time-series><statistics><feature-selection><feature-extraction>","1","0",""
"88136","2021-01-18 13:17:16","0","11","<classification><time-series><class-imbalance><survival-analysis>","0","0",""
"88139","2021-01-18 14:08:56","0","13","<time-series><loss-function>","0","0",""
"88142","2021-01-18 15:37:16","0","16","<image-classification>","1","0",""
"88143","2021-01-18 15:58:02","2","73","<python><classification><svm>","2","0",""
"88145","2021-01-18 16:09:43","0","47","<xgboost><k-means><ensemble-learning><stacking>","0","1",""
"88146","2021-01-18 16:15:24","0","35","<xgboost><loss-function><hyperparameter>","2","0",""
"88148","2021-01-18 16:25:20","0","15","<research><graph-neural-network>","2","0",""
"88155","2021-01-18 18:50:35","0","28","<time-series><multiclass-classification><feature-extraction><windows>","0","0",""
"88156","2021-01-18 19:29:32","0","14","<keras><regression><training><autoencoder><vae>","0","0",""
"88160","2021-01-18 20:24:42","0","88","<neural-network><vae>","0","0",""
"88161","2021-01-18 21:13:41","1","81","<classification><machine-learning-model><preprocessing><correlation>","1","0",""
"88162","2021-01-18 21:19:17","2","44","<machine-learning><neural-network><deep-learning><feature-engineering><feature-extraction>","1","0",""
"88164","2021-01-18 21:25:36","3","73","<machine-learning><machine-learning-model><model-selection><auc><roc>","1","2",""
"88165","2021-01-18 21:53:54","2","328","<preprocessing><yolo>","1","0",""
"88166","2021-01-18 22:01:40","0","15","<classification><image-classification><object-detection>","0","1",""
"88167","2021-01-18 23:15:46","1","114","<python><keras><tensorflow><object-detection><faster-rcnn>","0","0",""
"88168","2021-01-18 23:34:29","1","48","<machine-learning><deep-learning><classification><keras><cnn>","2","0","1"
"88170","2021-01-19 01:52:59","3","123","<classification><svm><supervised-learning><k-nn>","2","0",""
"88173","2021-01-19 07:02:42","0","54","<reinforcement-learning><policy-gradients><actor-critic>","0","0",""
"88175","2021-01-19 07:27:15","0","151","<deep-learning><keras><tensorflow>","0","0",""
"88176","2021-01-19 07:43:26","0","322","<python><tensorflow><pandas><numpy><kaggle>","0","0",""
"88177","2021-01-19 07:53:36","1","17","<machine-learning><python><tensorflow><nlp>","0","2",""
"88178","2021-01-19 09:27:26","0","15","<machine-learning><deep-learning><regression><predictive-modeling><transfer-learning>","0","0",""
"88180","2021-01-19 09:30:21","0","56","<word-embeddings><bert><transformer>","0","1",""
"88185","2021-01-19 10:57:26","0","29","<correlation><distance><sparse><spearmans-rank-correlation>","1","0",""
"88186","2021-01-19 11:11:36","0","16","<machine-learning><python><deep-learning><python-3.x>","1","0",""
"88187","2021-01-19 11:34:22","1","36","<keras><tensorflow><regression><metric>","1","0",""
"88190","2021-01-19 13:36:04","1","51","<python><visualization><matplotlib>","4","7",""
"88195","2021-01-19 16:08:19","0","29","<scikit-learn><gaussian-process>","0","0",""
"88198","2021-01-19 17:59:42","1","921","<python><tensorflow><object-detection>","0","0",""
"88201","2021-01-19 21:38:23","0","41","<python><javascript>","1","0",""
"88203","2021-01-19 22:44:32","2","80","<cnn><batch-normalization>","1","0",""
"88206","2021-01-19 23:43:35","-1","25","<scikit-learn><dataset><training>","1","0",""
"88207","2021-01-19 23:46:40","2","119","<python><classification><random-forest>","2","3",""
"88209","2021-01-20 01:41:52","1","19","<orange><api>","0","0",""
"88210","2021-01-20 02:01:40","2","29","<neural-network><classification><scikit-learn>","1","0",""
"88211","2021-01-20 03:59:00","0","42","<machine-learning><recommender-system><ranking>","0","0",""
"88218","2021-01-20 09:50:05","-1","65","<lstm><random-forest>","2","1",""
"88220","2021-01-20 10:34:09","1","124","<scikit-learn><linear-regression><regularization><elastic-net>","0","4",""
"88221","2021-01-20 10:49:48","0","18","<neural-network><keras>","0","0",""
"88222","2021-01-20 10:58:43","2","38","<dataset><feature-selection><object-detection><validation>","1","0","1"
"88223","2021-01-20 11:19:39","0","141","<neural-network><deep-learning><cnn>","2","0",""
"88225","2021-01-20 11:36:53","0","8","<python><google>","0","0",""
"88227","2021-01-20 12:04:00","0","33","<python><tensorflow><image-classification><computer-vision><object-detection>","0","0",""
"88232","2021-01-20 13:19:19","0","13","<machine-learning><regression>","0","1",""
"88233","2021-01-20 13:45:44","0","29","<deep-learning><nlp><bert><transfer-learning>","0","0",""
"88234","2021-01-20 14:25:11","0","17","<tensorflow><visualization><colab><google-cloud-platform>","0","0",""
"88237","2021-01-20 14:43:09","0","12","<classification><probability>","0","0",""
"88238","2021-01-20 15:09:46","1","182","<python><deep-learning><tensorflow><object-detection>","0","0",""
"88239","2021-01-20 15:19:49","1","9","<visualization><matplotlib><historgram>","0","0",""
"88242","2021-01-20 15:56:22","4","41","<machine-learning><statistics><feature-engineering>","2","0","1"
"88244","2021-01-20 16:35:15","0","20","<neural-network><keras><python-3.x><genetic-programming>","1","0",""
"88245","2021-01-20 16:44:01","0","48","<python><neural-network><dataset>","1","0",""
"88248","2021-01-20 17:59:42","4","390","<machine-learning><deep-learning>","3","0","1"
"88249","2021-01-20 18:05:53","0","105","<machine-learning><neural-network><deep-learning><cnn><feature-extraction>","0","3",""
"88251","2021-01-20 18:41:55","0","40","<pandas>","0","1",""
"88258","2021-01-20 20:50:44","0","53","<python><keras><scikit-learn><time-series><lstm>","0","0",""
"88259","2021-01-20 20:55:53","0","19","<time-series><lstm><forecasting>","1","1",""
"88267","2021-01-20 22:38:25","2","158","<keras><dataset><cnn><image-classification><data-augmentation>","2","0",""
"88268","2021-01-20 22:48:43","1","21","<machine-learning><neural-network><tensorflow>","1","0",""
"88271","2021-01-21 02:33:31","1","23","<ranking><descriptive-statistics><experiments><interpretation>","0","3",""
"88272","2021-01-21 04:33:06","2","28","<machine-learning>","0","3",""
"88273","2021-01-21 05:52:52","0","17","<python><clustering><noise><gmm>","0","0",""
"88275","2021-01-21 07:26:13","0","33","<machine-learning><classification><k-nn><lda>","1","0",""
"88277","2021-01-21 08:14:48","1","32","<python><keras><reinforcement-learning><keras-rl>","0","0",""
"88278","2021-01-21 08:40:24","0","18","<time-series><dataset><anomaly-detection><labels><labelling>","1","2",""
"88282","2021-01-21 10:00:44","2","31","<machine-learning><neural-network><r><h2o>","0","0",""
"88285","2021-01-21 11:40:58","2","143","<keras><lstm><binary>","0","0",""
"88286","2021-01-21 12:25:01","1","51","<machine-learning><clustering><feature-engineering><unsupervised-learning><doc2vec>","1","0",""
"88287","2021-01-21 13:02:24","0","48","<deep-learning>","1","0",""
"88288","2021-01-21 13:26:00","0","201","<python><nlp><topic-model><gensim>","1","0",""
"88289","2021-01-21 13:33:46","0","13","<machine-learning><neural-network><image-classification><computer-vision><noise>","0","0",""
"88290","2021-01-21 14:22:27","0","20","<time-series><similarity><cosine-distance>","0","0",""
"88291","2021-01-21 14:23:18","0","14","<python><deep-learning><keras><computer-vision><opencv>","0","0",""
"88292","2021-01-21 14:29:44","5","103","<hypothesis-testing>","1","1","1"
"88293","2021-01-21 14:44:30","0","15","<cnn><image-classification>","0","0",""
"88297","2021-01-21 17:20:32","1","38","<neural-network><deep-learning><information-theory>","1","2",""
"88298","2021-01-21 17:49:45","2","129","<python><classification><class-imbalance><imbalanced-learn>","1","0",""
"88300","2021-01-21 18:27:21","1","131","<machine-learning><training><class-imbalance><accuracy><multilabel-classification>","1","4",""
"88301","2021-01-21 18:33:05","1","34","<classification><confusion-matrix>","1","6","1"
"88303","2021-01-21 20:08:42","0","11","<data-mining><visualization><k-means>","0","0",""
"88306","2021-01-21 20:20:32","0","15","<autoencoder><reference-request>","0","0",""
"88310","2021-01-21 22:36:08","1","27","<machine-learning><classification><statistics><feature-selection>","0","1","1"
"88312","2021-01-21 22:49:48","0","15","<regression><feature-selection><linear-regression><autoencoder><pca>","0","1",""
"88318","2021-01-22 04:14:22","0","10","<neural-network><embeddings>","0","0",""
"88321","2021-01-22 06:11:57","0","23","<machine-learning><boosting><ensemble-learning><ensemble>","0","0",""
"88322","2021-01-22 06:55:04","2","56","<statistics><linear-regression>","2","0",""
"88324","2021-01-22 08:49:52","0","20","<machine-learning><object-detection>","0","0",""
"88325","2021-01-22 09:34:28","1","88","<deep-learning><cnn><image-segmentation><vgg16>","1","0",""
"88326","2021-01-22 10:03:52","0","124","<nlp><openai-gpt><pretraining>","1","1",""
"88330","2021-01-22 11:45:58","0","101","<machine-learning><nlp><transformer><attention-mechanism>","1","0",""
"88331","2021-01-22 12:04:58","1","93","<computer-vision><matplotlib>","1","0",""
"88335","2021-01-22 13:01:03","1","115","<python><keras><tensorflow>","2","0",""
"88336","2021-01-22 13:02:07","2","239","<python><pandas><statistics><outlier>","2","0",""
"88337","2021-01-22 13:09:59","1","27","<nlp><ngrams>","1","0",""
"88340","2021-01-22 14:35:17","0","10","<object-detection><convolutional-neural-network>","0","0",""
"88344","2021-01-22 16:03:47","1","14","<machine-learning><computer-vision>","0","2",""
"88346","2021-01-22 16:08:43","4","105","<python><pandas><class-imbalance><missing-data><smote>","1","2","1"
"88348","2021-01-22 16:17:48","1","140","<machine-learning><classification><svm><bert>","1","0",""
"88350","2021-01-22 17:51:19","1","48","<pca><normalization><orange><data-analysis>","0","1",""
"88353","2021-01-22 21:24:44","2","144","<multiclass-classification><matlab><confusion-matrix>","1","0",""
"88354","2021-01-22 22:19:26","0","19","<keras><tensorflow><convolution><image-segmentation>","0","0",""
"88356","2021-01-23 01:02:24","1","11","<regression><machine-learning-model><categorical-data>","0","1",""
"88357","2021-01-23 01:56:00","1","28","<machine-learning><tensorflow><cnn><matplotlib>","1","2",""
"88360","2021-01-23 04:00:26","1","19","<machine-learning><classification><statistics>","0","0",""
"88363","2021-01-23 06:47:31","1","19","<python><scikit-learn><r><hyperparameter>","0","1",""
"88364","2021-01-23 07:17:57","1","36","<nlp><pytorch>","0","0",""
"88365","2021-01-23 09:35:20","3","212","<machine-learning><deep-learning><time-series><arima>","1","4",""
"88371","2021-01-23 14:12:24","1","79","<computer-vision>","1","0",""
"88372","2021-01-23 14:19:55","1","27","<cnn><gan>","0","0",""
"88373","2021-01-23 15:21:49","1","20","<random-forest><prediction><survival-analysis>","0","0",""
"88375","2021-01-23 15:45:42","0","24","<visualization><data-science-model>","0","0",""
"88377","2021-01-23 16:25:28","1","20","<machine-learning><data-cleaning><data-science-model><data-analysis><missing-data>","0","2",""
"88378","2021-01-23 16:35:41","1","23","<scikit-learn><pandas><one-hot-encoding>","0","2",""
"88382","2021-01-23 17:45:49","1","22","<python><neural-network><image-classification><domain-adaptation>","0","3",""
"88383","2021-01-23 17:53:38","0","7","<preprocessing><encoding>","0","0",""
"88385","2021-01-23 18:22:27","0","35","<machine-learning><random-forest><cross-validation>","1","0",""
"88386","2021-01-23 19:34:58","2","15","<time-series><dataset><data-cleaning><convolutional-neural-network>","1","0",""
"88387","2021-01-23 19:40:19","0","29","<data-mining><poisson>","0","6",""
"88391","2021-01-23 22:22:12","1","21","<classification>","0","2","1"
"88392","2021-01-23 22:34:03","1","18","<keras><numpy><mlp>","1","2",""
"88393","2021-01-24 01:12:46","2","60","<nlp><text-mining><transformer><speech-to-text>","1","0",""
"88394","2021-01-24 02:13:12","0","12","<rstudio>","0","1",""
"88395","2021-01-24 03:58:15","0","51","<computer-vision><pytorch><object-detection>","1","0",""
"88400","2021-01-24 10:42:19","1","29","<preprocessing><feature-construction><pipelines>","0","0",""
"88401","2021-01-24 11:57:07","3","107","<image-preprocessing>","1","8",""
"88402","2021-01-24 12:09:32","2","72","<machine-learning><predictive-modeling><statistics><machine-learning-model><data-science-model>","0","4","1"
"88403","2021-01-24 12:41:28","1","36","<machine-learning><classification><multiclass-classification><multilabel-classification>","0","1",""
"88405","2021-01-24 14:37:03","0","35","<data><data-cleaning><forecasting>","1","1",""
"88408","2021-01-24 17:12:34","1","134","<linear-regression><pca><dimensionality-reduction><linear-algebra>","1","7",""
"88410","2021-01-24 18:23:07","0","1261","<keras><tensorflow><image-classification><python-3.x>","2","0",""
"88415","2021-01-24 19:34:21","0","11","<keras><word-embeddings><embeddings>","0","0",""
"88417","2021-01-24 20:03:49","1","42","<nlp><bert><language-model>","1","0",""
"88418","2021-01-24 20:13:03","0","11","<deep-learning><training><embeddings><pretraining>","0","0",""
